brand,product_name,part_number,ptc_number,category,application,alternate_part_numbers,measurements,file_path,url
Scania,Scania Air Filter Hai - Outer 2414656,2414656,PTC Number: PTS14656,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2414656.html,https://partstrading.com/scania/filtration/2414656.html
Scania,Scania Safety Filter Hai - Inner 2414659,2414659,PTC Number: PTS14659,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2414659.html,https://partstrading.com/scania/filtration/2414659.html
Scania,Scania Repair Kit 2462543,2462543,PTC Number: PTS62543,Air & Fluid Filtration Systems,P410,—,—,scania/filtration/2462543.html,https://partstrading.com/scania/filtration/2462543.html
Scania,Scania Repair Kit 2474586,2474586,PTC Number: PTS74586,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2474586.html,https://partstrading.com/scania/filtration/2474586.html
Scania,Scania Piston RingKit 2542105,2542105,PTC Number: PTS42105,Air & Fluid Filtration Systems,P440,—,—,scania/filtration/2542105.html,https://partstrading.com/scania/filtration/2542105.html
Scania,Scania Piston RingKit 2558611,2558611,PTC Number: PTS58611,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2558611.html,https://partstrading.com/scania/filtration/2558611.html
Scania,Scania Maintenance Kit 2562323,2562323,PTC Number: PTS62323,Air & Fluid Filtration Systems,P410,"2081360, 2307617",—,scania/filtration/2562323.html,https://partstrading.com/scania/filtration/2562323.html
Scania,Scania Repair Kit 2587773,2587773,PTC Number: PTS87773,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2587773.html,https://partstrading.com/scania/filtration/2587773.html
Scania,"Scania Casing , A/C Filter 2597451",2597451,PTC Number: PTS97451,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2597451.html,https://partstrading.com/scania/filtration/2597451.html
Scania,Scania Recirculation Filter 2608523,2608523,PTC Number: PTS08523,Air & Fluid Filtration Systems,P410,—,—,scania/filtration/2608523.html,https://partstrading.com/scania/filtration/2608523.html
Scania,Scania Repair Kit Oil Filter 2625884,2625884,PTC Number: PTS25884,Air & Fluid Filtration Systems,P410,"1742032, 2022275",—,scania/filtration/2625884.html,https://partstrading.com/scania/filtration/2625884.html
Scania,Scania Repair Kit 2638828,2638828,PTC Number: PTS38828,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2638828.html,https://partstrading.com/scania/filtration/2638828.html
Scania,Scania Cab Filter A/C 2655428,2655428,PTC Number: PTS55428,Air & Fluid Filtration Systems,G440,2095028,—,scania/filtration/2655428.html,https://partstrading.com/scania/filtration/2655428.html
Scania,Scania Scr Pump Filter Kit 2655854,2655854,PTC Number: PTS55854,Air & Fluid Filtration Systems,G440,2265673,—,scania/filtration/2655854.html,https://partstrading.com/scania/filtration/2655854.html
Scania,Scania Air Comp. Piston Repair Kit 2667753,2667753,PTC Number: PTS67753,Air & Fluid Filtration Systems,P410,—,—,scania/filtration/2667753.html,https://partstrading.com/scania/filtration/2667753.html
Scania,"Scania Centrifugal Cleaner, Rep Kit 2731875",2731875,PTC Number: PTS31875,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2731875.html,https://partstrading.com/scania/filtration/2731875.html
Scania,Scania Repair Kit Universal 2842723,2842723,PTC Number: PTS42723,Air & Fluid Filtration Systems,G440,—,—,scania/filtration/2842723.html,https://partstrading.com/scania/filtration/2842723.html
Scania,Scania L Kit Reg Kit 2866325,2866325,PTC Number: PTS66325,Air & Fluid Filtration Systems,P410,2113564,—,scania/filtration/2866325.html,https://partstrading.com/scania/filtration/2866325.html
Scania,Scania L Kit 2878201,2878201,PTC Number: PTS78201,Air & Fluid Filtration Systems,P440Ht,"2878201, 2708215",—,scania/filtration/2878201.html,https://partstrading.com/scania/filtration/2878201.html
Scania,Scania Mounting Kit 2979070,2979070,PTC Number: PTS79070,Air & Fluid Filtration Systems,P410,"2233597, 1.31355",—,scania/filtration/2979070.html,https://partstrading.com/scania/filtration/2979070.html
Scania,Scania Aps Assembly 3002074,3002074,PTC Number: PTS02074,Air & Fluid Filtration Systems,G440,"2851181, 2897062",—,scania/filtration/3002074.html,https://partstrading.com/scania/filtration/3002074.html
Scania,Scania L-Kit 3028801,3028801,PTC Number: PTS28801,Air & Fluid Filtration Systems,Scania trucks (reference OEM part list),"2878201, 2708215",—,scania/filtration/3028801.html,https://partstrading.com/scania/filtration/3028801.html
Scania,Scania Dust Cover Rt39 1300977,1300977,PTC Number: PTS00977,Fuel System Components,P410,—,—,scania/fuel/1300977.html,https://partstrading.com/scania/fuel/1300977.html
Scania,Scania Oil Cooler 1448933,1448933,PTC Number: PTS48933,Fuel System Components,P410,—,—,scania/fuel/1448933.html,https://partstrading.com/scania/fuel/1448933.html
Scania,Scania Gasket 1461331,1461331,PTC Number: PTS61331,Fuel System Components,P410,—,—,scania/fuel/1461331.html,https://partstrading.com/scania/fuel/1461331.html
